Date,Thực tế,Dự đoán theo LSTM,Dự đoán theo GRU,Dự đoán theo BiLSTM,Dự đoán theo Transformers,Dự đoán theo mô hình ConvLSTM
2020-06-22 20:00:00,6.0,6.1520524,6.135557,5.9087563,6.162439,5.9265428
2020-06-22 22:00:00,14.0,13.842523,14.02994,13.870217,13.390165,14.968736
2020-06-23 00:00:00,10.0,9.633248,10.158976,9.936461,10.416825,10.239925
2020-06-23 02:00:00,3.0,2.4298663,2.9234405,3.035199,2.021739,2.6391509
2020-06-23 04:00:00,2.0,1.7023894,2.284826,1.9084977,1.1445341,1.77157
2020-06-23 08:00:00,3.0,2.5055096,3.1696622,2.917497,2.26474,2.8733773
2020-06-23 10:00:00,3.0,3.2041504,2.5228457,2.6305876,2.375409,2.7529883
2020-06-23 12:00:00,2.0,1.9796503,1.4827704,1.9825474,2.0728967,1.8990504
2020-06-23 14:00:00,2.0,2.1319892,1.7844142,2.061982,2.1149616,2.0801377
2020-06-23 16:00:00,2.0,1.7224479,1.7864155,1.9614711,2.094402,2.0816255
2020-06-23 18:00:00,4.0,4.0063233,3.881752,3.81473,3.9560447,3.795789
2020-06-23 20:00:00,2.0,1.7798877,1.7984301,2.0423982,1.8506916,1.8391451
2020-06-23 22:00:00,1.0,0.8645815,0.78480494,1.1900066,1.0269042,0.80037963
2020-06-24 00:00:00,1.0,0.99398994,0.7459709,0.9989944,1.0254983,0.72379094
2020-06-24 02:00:00,1.0,0.9580898,1.1609031,1.0791074,1.0275847,0.91345406
2020-06-24 04:00:00,2.0,2.1016002,1.9403068,2.0481696,1.5614444,2.0542634
2020-06-24 06:00:00,1.0,1.0899398,0.8389973,1.051064,1.034411,0.8119042
2020-06-24 08:00:00,1.0,0.9434771,1.0553017,1.0365331,1.0425749,0.7082998
2020-06-24 10:00:00,1.0,1.2883905,0.88664395,1.1169914,1.0467949,0.8205944
2020-06-24 18:00:00,3.0,2.868985,2.4462495,3.210659,3.2581596,2.8822951
2020-06-24 22:00:00,1.0,0.74811244,0.5765074,1.1396036,1.0344985,0.9692883
2020-06-25 00:00:00,2.72746361984541,2.4227595,2.3959107,2.868986,2.0608866,2.659023
2020-06-25 02:00:00,1.0,0.8381022,0.85478354,0.8162129,1.0254096,1.2373472
2020-06-25 04:00:00,3.16340795774915,3.3079205,2.7294962,2.9305031,2.3009717,3.2901266
2020-06-25 06:00:00,1.10349763472593,0.94417006,0.768538,1.0171326,1.0310868,1.23567
2020-06-25 08:00:00,1.0,0.6632584,0.7655428,0.9085274,1.0289131,1.0037445
2020-06-25 10:00:00,1.18978640861191,1.0765843,1.162611,1.1398748,1.0284388,1.2441651
2020-06-25 12:00:00,1.0,0.8732978,0.84888667,1.0296578,1.0256443,0.9786146
2020-06-25 14:00:00,3.0,2.8683856,2.7687461,3.018159,3.3546233,2.9736824
2020-06-25 16:00:00,3.0,2.889504,2.8841302,3.0193503,3.1281955,2.9503317
2020-06-25 18:00:00,3.0,2.8875377,2.8872273,3.005418,2.6364071,2.8650725
2020-06-25 22:00:00,9.0,9.026792,9.041336,8.965361,9.824087,9.019727
2020-06-26 00:00:00,6.0,5.700955,6.1522446,6.06762,5.5084786,5.763685
2020-06-26 06:00:00,3.0,2.5403264,3.0318835,3.1135361,2.2412515,2.745939
2020-06-26 08:00:00,2.0,1.7343256,2.1986706,2.0572245,1.434027,1.685023
2020-06-26 22:00:00,7.0,6.7395973,7.0618215,7.0029263,7.394708,6.970343
2020-06-27 00:00:00,4.0,3.830924,3.9486225,3.9868886,3.7514791,3.8299923
2020-06-27 02:00:00,3.0,2.7398815,2.86639,3.0921133,3.0996084,2.8819678
2020-06-27 04:00:00,2.0,1.8454584,1.9394345,2.075419,1.9287555,1.8711948
2020-06-27 06:00:00,1.0,0.74164045,1.0881915,1.0283575,1.0364195,0.88830113
2020-06-27 08:00:00,2.0,1.8929366,1.8962367,2.0766275,2.017391,1.8769838
2020-06-27 10:00:00,1.0,0.765227,0.8764679,1.0076516,1.0338786,0.90671664
2020-06-27 12:00:00,1.0,0.99370146,0.7614914,1.1178493,1.0277425,0.9828947
2020-06-27 14:00:00,1.0,0.8980273,0.9897347,1.1337949,1.02636,0.9805637
2020-06-27 16:00:00,7.999999999999999,8.017618,7.72289,7.8558955,9.817054,7.605759
2020-06-27 18:00:00,7.0,7.044478,6.922451,7.041628,7.263279,6.9412427
2020-06-27 20:00:00,9.0,9.087182,8.673939,8.87104,9.213961,8.521333
2020-06-27 22:00:00,13.0,13.16802,12.523258,12.950815,13.050082,12.854145
2020-06-28 00:00:00,5.0,4.80589,4.8568244,4.9382463,3.9101765,4.3808093
2020-06-28 02:00:00,4.0,3.7899394,3.3892014,4.1228147,3.320399,3.7163131
2020-06-28 04:00:00,3.0,2.6784956,2.9059417,3.1705558,2.617143,2.546512
2020-06-28 06:00:00,2.0,1.8809025,1.4639621,1.99234,1.8866998,1.9598368
2020-06-28 08:00:00,1.0,1.0458251,0.371156,1.1206374,1.1059871,1.0339214
2020-06-28 10:00:00,1.0,0.91515166,0.4488863,1.0513554,1.1197263,0.6821766
2020-06-28 12:00:00,1.0,0.6436273,0.41907373,1.079109,1.6703895,1.011603
2020-06-28 14:00:00,1.0,0.7625777,0.64704806,1.1908914,1.0477501,0.90301156
2020-06-28 16:00:00,1.0,0.9528957,0.58534724,1.1754934,1.0302727,0.67026067
2020-06-28 18:00:00,1.0,0.9930944,0.7653355,1.1296382,1.026901,0.8793437
2020-06-28 20:00:00,1.0,1.1302135,0.83172566,1.1518614,1.0267476,1.02602
2020-06-29 06:00:00,2.0,1.9924538,1.7356637,2.1251116,1.3791726,1.5624177
2020-06-29 08:00:00,2.0,1.9063919,2.2222679,2.1592033,1.2995136,1.7229742
2020-06-29 10:00:00,1.0,1.1127232,0.9878552,1.2100031,1.0268402,0.8879227
2020-06-29 12:00:00,2.0,1.8609394,1.7239096,2.1054437,1.8401924,1.5855535
2020-06-29 14:00:00,3.0,2.8242261,2.9834702,3.2284122,3.4577267,2.7192128
2020-06-30 08:00:00,1.93158283712772,1.7253785,1.5846314,2.2184758,1.9982142,1.9671229
2020-06-30 10:00:00,1.22037246337662,0.8395486,0.94797784,1.4131693,1.0580177,1.2478862
2020-06-30 12:00:00,1.0,0.6957025,0.8252337,1.0936192,1.027187,1.1390849
2020-06-30 14:00:00,1.0,0.88642746,0.7330176,1.049423,1.0261345,1.2969917
2020-06-30 16:00:00,1.42355991848986,1.3343613,1.3205501,1.3633174,1.0445989,1.5989902
2020-06-30 18:00:00,1.34958483339891,1.265446,1.2931393,1.3004298,1.0369475,1.5896688
2020-06-30 20:00:00,1.08303112455916,0.73592794,1.0309627,1.0791575,1.0338172,1.2560074
2020-06-30 22:00:00,1.0,0.89705616,0.9484962,0.91680604,1.0259169,1.1246041
2020-07-01 00:00:00,1.0,0.94379514,1.0324315,0.9723448,1.0257431,1.029807
2020-07-01 02:00:00,1.0,0.9880457,1.1169826,0.99630797,1.0254486,1.09649
2020-07-01 06:00:00,1.0,1.0115314,1.0865486,1.0008662,1.0252464,1.0621127
2020-07-01 08:00:00,1.27959747848754,1.2742987,1.3899636,1.2720323,1.0590656,1.3165977
2020-07-01 10:00:00,1.0,1.0599475,1.1840682,1.0250593,1.025748,1.1056027
2020-07-01 12:00:00,1.0,1.0103663,1.1103362,1.0204091,1.0251954,1.1095635
2020-07-01 14:00:00,1.0,0.9736817,1.0929786,1.0556293,1.0255637,1.0115384
2020-07-01 16:00:00,4.0,4.012855,4.1035805,4.030407,4.1693745,3.893369
2020-07-01 18:00:00,3.0,2.8755944,3.0669265,2.9957275,2.9718053,2.9470754
2020-07-01 20:00:00,4.0,3.8515775,4.019068,4.0318427,4.0009794,3.9149296
2020-07-02 00:00:00,4.0,3.7218401,3.96324,4.038094,3.8309925,3.92256
2020-07-02 02:00:00,4.0,3.8171177,3.9962933,3.956816,3.7752047,3.8807082
2020-07-02 04:00:00,4.0,3.8134506,3.995812,4.0611906,3.7848659,3.8870754
2020-07-02 06:00:00,4.0,3.7292974,3.907881,3.9410574,3.8579147,3.8302147
2020-07-02 08:00:00,1.0,0.7888063,1.0993329,0.9709094,1.0252407,0.9590218
2020-07-02 10:00:00,1.0,0.9608834,0.93976676,0.98138404,1.027149,1.001662
2020-07-02 12:00:00,1.0,0.9891816,0.8828409,0.95821345,1.0275515,1.0284723
2020-07-02 14:00:00,1.08462071435087,1.0145526,0.91101295,1.0615995,1.0657383,1.2120328
2020-07-02 16:00:00,1.25936116922179,1.1999937,1.2597537,1.2440842,1.1024886,1.3553898
2020-07-02 18:00:00,1.35271754685141,1.4092546,1.2684323,1.3365538,1.2407335,1.3985308
2020-07-02 20:00:00,1.08280435247784,1.1765342,1.0728372,1.1231924,1.0281051,1.0883304
2020-07-02 22:00:00,1.24348289089649,1.3377715,1.2219028,1.2617297,1.0276538,1.2718928
2020-07-03 00:00:00,1.41339677622249,1.4394594,1.386209,1.3650874,1.0366466,1.3378427
2020-07-03 02:00:00,1.14572141074207,1.2301964,1.187293,1.1520654,1.0254526,1.1028367
2020-07-03 04:00:00,1.09156351625054,1.26038,1.1679754,1.0844795,1.0250819,1.0416625
2020-07-03 06:00:00,1.0,1.1100742,1.0766078,1.027648,1.0254989,0.9675252
2020-07-03 08:00:00,1.0,1.0900036,1.0109359,1.0477074,1.027749,0.9764454
2020-07-03 10:00:00,1.07725321147657,1.1071497,1.0059342,1.0906312,1.0277523,1.141823
2020-07-03 12:00:00,1.0,0.9604171,0.9233414,0.96880555,1.0285887,0.97544503
2020-07-03 14:00:00,1.0,0.96151495,0.92462295,0.97186077,1.025216,1.0893437
2020-07-03 16:00:00,1.0,0.9869099,0.8485787,0.9246191,1.0251341,1.120876
2020-07-03 18:00:00,1.07944019817428,1.0557278,0.9189055,0.9942853,1.025377,1.1922909
2020-07-03 20:00:00,1.0,0.97629225,0.93184066,0.83916324,1.0246453,1.1372997
2020-07-03 22:00:00,1.21284945769218,1.2109063,1.2023817,1.0361569,1.0254102,1.3841944
2020-07-04 00:00:00,1.13643710917031,1.3846548,0.99084026,0.9249662,1.0249996,1.0024046
2020-07-04 02:00:00,1.0,0.99366695,1.0928503,0.8845302,1.0248276,1.1450531
2020-07-04 04:00:00,1.0,1.0615019,1.1034558,0.8763485,1.0254377,1.1315428
2020-07-04 06:00:00,1.0,1.0661374,1.1097085,0.8968552,1.0248264,1.0940647
2020-07-04 08:00:00,1.1719512840401,1.243014,1.2541679,1.0198169,1.0281265,1.276843
2020-07-04 10:00:00,1.13314832517325,1.2010362,1.2177507,0.97826314,1.0262945,1.2550504
2020-07-04 12:00:00,1.10152849624693,1.1631799,1.183172,0.9532026,1.0254174,1.2049971
2020-07-04 14:00:00,1.18463991827976,1.2372512,1.2562482,1.0286692,1.0266955,1.2807001
2020-07-04 16:00:00,1.06715939295339,1.1191689,1.1494141,0.9139472,1.0247927,1.1648164
2020-07-04 18:00:00,1.0,1.0637089,1.0971909,0.85794324,1.0245242,1.0925633
2020-07-04 20:00:00,1.0,1.0506561,1.085817,0.85643595,1.024568,1.0891495
2020-07-04 22:00:00,2.0,2.2064028,1.9672096,1.6845403,1.5409985,1.8884678
2020-07-05 00:00:00,2.0,2.0646176,2.056009,1.8414901,1.8467274,1.9696394
2020-07-05 02:00:00,2.76205171050836,2.9358742,2.7783768,2.5248945,2.38909,2.5883727
2020-07-05 04:00:00,3.1563580601117,3.271431,3.211074,3.0008793,3.0241506,3.06541
2020-07-05 06:00:00,1.0,0.99296075,1.1357169,0.89129215,1.0246011,0.9248939
2020-07-05 08:00:00,1.0,1.0330527,1.1004436,0.8694817,1.0244519,0.9545175
2020-07-06 10:00:00,1.0,0.997058,1.0725919,0.91014284,1.0246187,1.0069394
2020-07-06 20:00:00,6.0,6.176977,6.0531387,5.869209,6.328027,6.0082383
2020-07-06 22:00:00,3.0,3.1264536,3.018476,2.904393,2.5834956,2.8598425
2020-07-07 00:00:00,3.0,2.9420936,3.0239642,2.905618,2.9004538,2.9445727
2020-07-07 02:00:00,3.0,2.9592454,3.0693774,2.922078,2.6698294,2.9148006
2020-07-07 04:00:00,4.0,3.9004376,4.1310983,3.9480183,3.860244,3.8855207
2020-07-07 06:00:00,4.0,3.8910933,4.0000844,4.0031295,3.8456607,3.9492695
2020-07-07 08:00:00,3.0,2.8585072,2.9785984,3.0003145,2.8150904,2.888287
2020-07-07 10:00:00,2.0,1.9214147,1.9412221,1.968323,1.5638007,1.9482474
2020-07-07 12:00:00,3.0,2.9470065,2.890593,2.8480797,2.8083112,2.787238
2020-07-07 14:00:00,4.0,4.0411263,3.9393277,3.8443444,3.9291465,3.851203
2020-07-07 16:00:00,7.0,6.9699516,6.6816545,6.74635,7.2286954,6.8967476
2020-07-07 18:00:00,6.0,5.8360443,5.7990656,5.933931,5.8333673,5.7195992
2020-07-07 20:00:00,4.0,3.7832277,3.800517,3.9698985,3.4785085,3.6586053
2020-07-07 22:00:00,4.0,3.7090337,3.895236,3.9783115,3.4749007,3.6519523
2020-07-08 00:00:00,3.0,2.5737393,2.82747,2.93274,2.661066,2.9097738
2020-07-08 02:00:00,3.0,2.594446,2.6600444,2.9699366,2.8265433,2.8160546
2020-07-08 04:00:00,1.0,0.778862,0.86412627,1.0226816,1.027934,0.98153484
2020-07-08 06:00:00,1.0,1.0013413,0.7407442,1.0387924,1.0306747,0.95913136
2020-07-08 08:00:00,1.0,0.8650146,0.67822975,1.1075587,1.0408585,0.9193841
2020-07-08 10:00:00,1.0,0.9434036,0.8377631,1.1359069,1.0971426,0.82022095
2020-07-08 12:00:00,1.0,0.7201193,0.8781829,1.2264366,1.0315868,0.95873785
2020-07-08 14:00:00,2.0,1.9282665,1.6667814,2.0235007,1.9430698,1.7397281
2020-07-08 16:00:00,1.0,0.8991492,0.84936845,1.1606066,1.0257125,0.92735475
2020-07-08 18:00:00,1.0,0.98199743,0.82833076,1.2071079,1.0266187,0.9469722
2020-07-08 20:00:00,4.0,3.771701,3.7053142,4.05044,3.8232038,3.7660072
2020-07-08 22:00:00,5.0,4.8541956,4.691283,5.097913,5.0305448,4.6434555
2020-07-09 00:00:00,1.0,0.8270612,1.0444481,1.0592947,1.0271497,0.8705303
2020-07-09 02:00:00,1.0,0.8797284,0.86273247,1.0378004,1.0257195,0.8845967
2020-07-09 04:00:00,1.0,0.9168719,0.8372135,1.0514677,1.0263606,0.86615705
2020-07-09 06:00:00,1.0,0.77296644,0.8302217,1.0365639,1.0303234,0.99547005
2020-07-09 08:00:00,1.0,0.84457254,0.69726807,1.0155566,1.0300657,1.0476407
2020-07-09 12:00:00,1.0,0.8436633,0.6261074,1.0608398,1.029648,0.99885744
2020-07-09 14:00:00,1.0,1.0119051,0.81725436,1.0093979,1.0261045,1.1371521
2020-07-09 18:00:00,1.0,0.82864475,0.8258945,1.0127748,1.027102,1.1053262
2020-07-09 20:00:00,1.0,0.8978526,0.9408528,1.0659794,1.026,1.0285492
2020-07-09 22:00:00,1.0,0.9579243,1.0200392,1.0190183,1.0246547,1.104563
2020-07-10 00:00:00,1.0,0.8792681,0.9713092,1.0523373,1.0246267,0.95163065
2020-07-10 02:00:00,1.0,1.050359,1.1393907,1.0333887,1.0257666,1.041808
2020-07-10 04:00:00,1.48681400713312,1.4710425,1.6179751,1.4578242,1.2331988,1.6035388
2020-07-10 06:00:00,1.36214593607393,1.3996649,1.370292,1.3556021,1.0487907,1.454684
2020-07-10 08:00:00,1.25039682400322,1.1473329,1.3972293,1.2916466,1.057985,1.1609112
2020-07-10 10:00:00,1.49431477898771,1.4828991,1.7336217,1.6029148,1.4475989,1.5422745
2020-07-10 12:00:00,1.0,0.9734616,1.0357696,1.038415,1.0255988,1.1230779
2020-07-10 14:00:00,1.0,0.9397474,0.9921504,0.9691087,1.0258496,0.999321
2020-07-10 16:00:00,1.0,1.0166606,0.9965528,0.96082044,1.02594,1.090645
2020-07-10 18:00:00,1.0,1.049808,1.0248202,0.99884796,1.0245612,1.143542
2020-07-10 20:00:00,2.0,1.9714217,1.9095185,1.9430406,1.8994851,2.0770926
2020-07-10 22:00:00,2.0,1.9250572,2.0265133,1.9792995,1.8692676,2.010338
2020-07-11 00:00:00,2.0,2.0341027,2.0634632,1.9106516,1.9536971,2.064455
2020-07-11 02:00:00,2.0,1.8841225,2.0773904,2.0051427,1.9072899,1.9683065
2020-07-11 04:00:00,2.0,1.9065499,2.0683079,1.9935931,1.9060187,1.9647301
2020-07-11 06:00:00,1.0,0.957416,1.1651735,1.0423375,1.0247763,0.9808897
2020-07-11 08:00:00,2.0,1.9021412,2.0329702,1.9817744,1.9098568,1.9439585
2020-07-11 10:00:00,1.0,0.96352226,1.0807097,1.0137527,1.0251791,0.9810893
2020-07-11 12:00:00,1.0,0.95791674,1.0766987,0.97345287,1.0268443,1.0632172
2020-07-11 14:00:00,1.0,1.0841347,1.0250189,0.9128066,1.0257444,1.0556035
2020-07-11 16:00:00,1.0,1.0260288,0.9984314,0.8865329,1.0268896,1.0557996
2020-07-11 18:00:00,1.0,1.042875,1.075353,0.9096972,1.02549,1.085422
2020-07-11 20:00:00,1.0,1.0706986,1.0359751,0.88803166,1.0253129,1.0826128
2020-07-11 22:00:00,1.21332667195182,1.2499391,1.230778,1.1191239,1.0297922,1.267744
2020-07-12 00:00:00,1.1100368450631,1.1581956,1.180322,0.9802957,1.0256971,1.2108688
2020-07-12 02:00:00,1.0,1.0952933,1.0719129,0.8720543,1.0246197,1.0777115
2020-07-12 04:00:00,1.0,1.0630605,1.1024615,0.9156731,1.024919,1.0675657
2020-07-12 06:00:00,1.0,1.092232,1.109625,0.91115814,1.0248442,1.0558444
2020-07-12 08:00:00,1.09273142261825,1.167291,1.1527288,0.9924621,1.0268273,1.1626629
2020-07-12 10:00:00,1.0,1.051495,1.0729326,0.92150337,1.0263629,1.0379093
2020-07-12 12:00:00,1.0,1.0653992,1.0934873,0.9284433,1.025019,1.1260014
2020-07-12 14:00:00,1.0,1.0232296,1.0273101,0.9198612,1.0250372,1.0782932
2020-07-12 16:00:00,1.0,1.0377176,1.057052,0.9171244,1.0247991,1.0836622
2020-07-12 18:00:00,1.0,1.0656476,1.043671,0.88330126,1.0247118,1.1062688
2020-07-12 20:00:00,1.0,1.0163281,1.0414587,0.9082058,1.0246603,1.0951389
2020-07-12 22:00:00,1.0,1.0384798,1.071205,0.88069075,1.0247152,1.0916971
2020-07-13 00:00:00,1.0,1.0353683,1.1101228,0.9058153,1.0246634,1.103424
2020-07-13 08:00:00,1.0,1.0550351,1.1006899,0.8632659,1.0249945,1.1500107
2020-07-13 10:00:00,1.0,1.0717779,1.1201942,0.8709712,1.0248017,1.1495696
2020-07-13 12:00:00,1.0,1.0749953,1.1242133,0.8727354,1.0254153,1.1363345
2020-07-13 18:00:00,1.0,1.0732718,1.1328862,0.9124453,1.0247434,1.0828892
2020-07-13 20:00:00,1.08111041074345,1.159708,1.1874912,0.95656127,1.0252969,1.1667693
2020-07-13 22:00:00,1.0,1.0891159,1.1307019,0.8916461,1.0245854,1.0605553
2020-07-14 00:00:00,1.0,1.0969672,1.1048367,0.8591604,1.0245957,1.068505
2020-07-14 02:00:00,1.0,1.0861039,1.1133865,0.8717612,1.0245218,1.0721382
2020-07-14 04:00:00,1.08058572498321,1.1612777,1.174188,0.9303813,1.0248858,1.1614705
2020-07-14 06:00:00,1.07985843326969,1.1688517,1.1791341,0.9301811,1.025014,1.1614678
2020-07-14 08:00:00,1.37185595179462,1.4432987,1.4297587,1.1876345,1.0603248,1.474466
2020-07-14 10:00:00,1.0,1.1109804,1.1324718,0.83786225,1.0244981,1.1086668
2020-07-14 12:00:00,1.0,1.0977099,1.1211684,0.84622496,1.0245265,1.1132047
2020-07-14 14:00:00,1.12273445471647,1.2121204,1.224247,0.95626307,1.0254008,1.2293895
2020-07-14 16:00:00,1.0,1.0982233,1.1202326,0.84455603,1.0245359,1.1177503
2020-07-14 18:00:00,2.0,2.033231,1.9973719,1.7901037,1.986202,2.1092281
2020-07-14 20:00:00,1.0,1.0927973,1.1344318,0.81977254,1.0244759,1.1052256
2020-07-14 22:00:00,1.16493936194168,1.2288222,1.2650789,1.0115879,1.0258617,1.248319
2020-07-15 00:00:00,1.39347892463844,1.4458194,1.463412,1.2407854,1.0459808,1.4625089
2020-07-15 02:00:00,1.09956635696863,1.1676503,1.1966373,0.9469936,1.0248791,1.1770232
2020-07-15 04:00:00,1.0,1.0831628,1.1184173,0.85543555,1.0245346,1.0985441
2020-07-15 06:00:00,1.0,1.0890827,1.0845884,0.8663561,1.0247247,1.0709988
2020-07-15 08:00:00,1.0,1.0843811,1.0971074,0.8846561,1.0245812,1.0613979
2020-07-15 10:00:00,2.0,1.9894704,1.9630802,1.8032306,2.0193584,2.0722845
2020-07-15 12:00:00,1.0,1.0959618,1.09753,0.8401641,1.0245032,1.0831171
2020-07-15 14:00:00,1.0,1.0551195,1.0941979,0.8889712,1.0246084,1.0605582
2020-07-15 18:00:00,1.0,1.0373766,1.1023043,0.867817,1.0245318,1.0667064
2020-07-15 20:00:00,1.1237642410115,1.1842307,1.1814054,0.99736196,1.0250665,1.189139
2020-07-15 22:00:00,2.0,1.9953183,1.9734681,1.8477314,1.9393622,2.0459187
2020-07-16 00:00:00,2.0,2.0582125,1.9931166,1.8392613,1.8999329,2.053628
2020-07-16 02:00:00,1.0,1.0506152,1.088771,0.87594324,1.024604,1.0035732
2020-07-16 04:00:00,2.0,1.970142,1.9602611,1.8672787,1.9289899,2.0004666
2020-07-16 06:00:00,1.0,1.0526762,1.0694054,0.9046122,1.0246232,1.002576
2020-07-16 08:00:00,2.0,1.943493,1.902522,1.8685831,1.9430982,1.9861014
2020-07-16 10:00:00,2.0,2.070437,2.0176618,1.8809952,1.8843833,1.9245635
2020-07-16 12:00:00,1.08384316864315,1.1257834,1.1890672,1.0089381,1.0246063,1.0683709
2020-07-16 14:00:00,1.0,1.0157392,1.0705657,0.8888729,1.0247027,1.0604936
2020-07-16 16:00:00,1.08455526241582,1.1491412,1.1172674,0.9612657,1.0251245,1.1697855
2020-07-16 18:00:00,1.0,1.045081,0.9939534,0.8697156,1.0248543,1.0577894
2020-07-16 20:00:00,1.0,1.0801044,1.083482,0.8619732,1.0251004,1.0725944
2020-07-16 22:00:00,1.0,1.0792471,1.0277684,0.87152445,1.024768,1.0539303
2020-07-17 00:00:00,1.17801796615348,1.1820599,1.2040075,1.0850445,1.030238,1.2279212
2020-07-17 02:00:00,1.0,1.0961177,1.0591855,0.8731419,1.0248847,1.053207
2020-07-17 04:00:00,2.09829187785243,2.0894814,2.0148513,1.9317756,2.0419044,2.138996
2020-07-17 06:00:00,1.21863661590001,1.2492275,1.283034,1.1023667,1.0265172,1.1806171
2020-07-17 08:00:00,1.0,1.0267743,1.1084108,0.9157885,1.0245165,1.0439608
2020-07-17 10:00:00,1.0,1.0119364,1.0428916,0.90837073,1.024798,1.0087452
2020-07-17 12:00:00,1.0,1.0458375,1.0846273,0.9375123,1.0248152,1.0482302
2020-07-17 14:00:00,1.0,1.062468,1.0391792,0.87330085,1.0246652,1.1111977
2020-07-17 16:00:00,1.0,1.041265,1.0383832,0.87476003,1.0250635,1.0611866
2020-07-17 18:00:00,1.0849723422986,1.1411096,1.1279074,0.9641142,1.0255649,1.1540174
2020-07-17 20:00:00,1.14422265002219,1.1614434,1.1679236,1.0299953,1.0266874,1.2272805
2020-07-17 22:00:00,1.0,1.0522704,1.0147382,0.90267843,1.0248089,1.0342271
2020-07-18 00:00:00,1.06995931664473,1.1292324,1.124671,0.9639805,1.02495,1.1527951
2020-07-18 02:00:00,1.11736856936883,1.193348,1.1361862,1.0081748,1.0249997,1.1698091
2020-07-18 04:00:00,2.01173172508375,2.0177574,1.9635489,1.8690634,1.9244779,2.062317
2020-07-18 06:00:00,1.0,1.0790534,1.111318,0.8805908,1.0247917,1.0317224
2020-07-18 08:00:00,1.0,1.0769793,1.0953693,0.90650153,1.0245867,1.0689543
2020-07-18 10:00:00,1.0,1.0191044,1.1007335,0.90416604,1.024655,1.0565996
2020-07-18 12:00:00,1.15187413854438,1.1742145,1.2318426,1.0464876,1.025815,1.2026337
2020-07-18 14:00:00,1.0,1.0823991,1.0795231,0.8668476,1.0246547,1.1083426
2020-07-18 16:00:00,1.0,1.0530151,1.0401114,0.8895336,1.0248877,1.0675848
2020-07-18 18:00:00,1.08208700706509,1.1624957,1.1225972,0.95792204,1.0251714,1.1446489
2020-07-18 20:00:00,1.19329460448982,1.2516915,1.2548215,1.0686868,1.0267943,1.2697911
2020-07-18 22:00:00,1.0,1.0739622,1.0484006,0.864478,1.0245886,1.0588106
2020-07-19 00:00:00,1.19173539336251,1.2329494,1.2626189,1.0721633,1.0256068,1.2518141
2020-07-19 02:00:00,1.0,1.0877565,1.0742428,0.8837901,1.0246569,1.046625
2020-07-19 04:00:00,1.0,1.0912707,1.1121511,0.8909449,1.0246618,1.0868293
2020-07-19 06:00:00,1.09263682881836,1.1784319,1.1783272,0.9539088,1.0254321,1.1626861
2020-07-19 08:00:00,1.0,1.0821669,1.0865964,0.8842523,1.0246779,1.0805767
2020-07-19 10:00:00,1.0,1.0445628,1.088192,0.867108,1.024737,1.0477113
2020-07-19 12:00:00,2.0,2.0186367,2.0365763,1.8817165,1.9485692,2.0436642
2020-07-19 14:00:00,3.0,3.0751355,3.0833092,2.9437294,3.217595,3.0092928
2020-07-19 16:00:00,3.0,2.9669452,3.0641682,2.948231,3.000383,2.9132893
2020-07-19 18:00:00,5.0,5.1612287,5.049302,4.8070297,4.9123254,4.7811136
2020-07-19 20:00:00,7.999999999999999,7.8352323,8.10127,7.920821,8.483171,7.965118
2020-07-19 22:00:00,3.0,2.7335587,3.2705207,2.9662654,2.1415696,2.7798262
2020-07-20 00:00:00,1.0,0.68334085,1.2326423,1.0606896,1.0246558,0.9731633
2020-07-20 02:00:00,3.15383454961977,2.9005136,3.2404323,2.9851923,3.1261535,3.1848497
2020-07-20 04:00:00,2.14745631879514,1.9565011,2.2579527,2.0478454,2.018723,2.268787
2020-07-20 06:00:00,1.14283088592861,1.1420343,1.1116465,1.0878326,1.0730046,1.3927755
2020-07-20 08:00:00,1.0,1.0000265,0.8767201,0.93176836,1.0605497,1.0550756
2020-07-20 10:00:00,1.0,1.0401692,0.9970096,1.005173,1.0643774,1.1159923
2020-07-20 16:00:00,1.0,0.97505933,1.0783709,0.97756296,1.0393035,1.1643099
2020-07-20 18:00:00,2.0,2.0277092,2.096793,1.9162859,2.0267699,2.0105362
2020-07-20 20:00:00,2.0,1.96281,1.9953876,2.0206444,1.9031653,2.0242164
2020-07-20 22:00:00,1.0,0.9992332,0.986313,1.0094926,1.0247539,0.95941883
2020-07-21 00:00:00,1.0,1.0202754,1.1366097,1.005575,1.0251229,0.86141324
2020-07-21 02:00:00,2.0,1.9185255,2.1104126,1.9367979,1.9032873,1.9563174
2020-07-21 04:00:00,1.0,1.0000502,0.99184555,1.028703,1.0251523,1.0683354
2020-07-21 06:00:00,1.4998036729706,1.4061736,1.446279,1.4704318,1.2429947,1.3539572
2020-07-21 08:00:00,1.52202194641478,1.4903611,1.5355954,1.5931991,1.6030266,1.4677454
2020-07-21 10:00:00,1.0,1.0025995,0.9514541,1.0380923,1.0266167,1.1400728
2020-07-21 12:00:00,1.0,0.78531873,0.8181982,1.0864743,1.0270998,1.0156997
2020-07-21 14:00:00,1.18690297729905,1.0669265,1.1445432,1.2231551,1.0368195,1.2133985
2020-07-21 16:00:00,1.40383550276159,1.3565757,1.3252224,1.3968273,1.0306749,1.5929343
2020-07-21 18:00:00,1.47587750703318,1.3566684,1.3803629,1.361182,1.0390234,1.604761
2020-07-21 20:00:00,1.0,0.91341513,0.989085,0.91203094,1.025721,1.0618224
